Index,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset",Mode
147,0.715062112,0.988235294,0.538746269,0.960312816,0.838281303,0.988881101,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
148,0.707298137,0.991596639,0.540343284,0.960100016,0.831010636,0.982409205,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
149,0.706521739,0.973109244,0.533910448,0.959568016,0.833052081,0.980999671,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
150,0.699534161,0.976470588,0.534522388,0.959195616,0.828460056,0.98318657,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
151,0.701086957,0.974789916,0.53061194,0.958397617,0.829484186,0.98178187,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
152,0.715838509,0.981512605,0.535373134,0.962174815,0.838782307,0.985664757,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
153,0.723602484,0.976470588,0.532029851,0.957280417,0.841524083,0.988076702,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
154,0.721273292,0.973109244,0.536880597,0.957280417,0.841993401,0.981161876,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
155,0.708850932,0.974789916,0.533044776,0.960366016,0.834372031,0.982294624,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
156,0.716614907,0.974789916,0.535537313,0.961536415,0.839450354,0.981627543,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
157,0.699534161,0.983193277,0.536716418,0.958131617,0.828610836,0.986035357,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
158,0.715838509,0.971428571,0.533104478,0.958131617,0.83702616,0.988773681,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
159,0.711180124,0.974789916,0.534880597,0.962760015,0.836004302,0.982167689,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
160,0.717391304,0.981512605,0.532268657,0.957812417,0.839959609,0.985212697,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
161,0.718167702,0.98487395,0.533791045,0.957812417,0.840424383,0.987036157,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
162,0.704968944,0.983193277,0.536641791,0.954992818,0.832065855,0.98681129,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
163,0.712732919,0.976470588,0.529671642,0.961908815,0.836809019,0.982874335,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
164,0.705745342,0.981512605,0.534716418,0.960738416,0.832497269,0.981387101,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
165,0.707298137,0.974789916,0.530059701,0.958610417,0.833229645,0.981775962,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
166,0.718167702,0.974789916,0.534432836,0.963292015,0.84001784,0.982305545,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
167,0.708074534,0.983193277,0.534328358,0.969782412,0.833900441,0.986685608,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
168,0.713509317,0.979831933,0.532268657,0.954726818,0.840755836,0.984488147,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
169,0.716614907,0.981512605,0.534432836,0.963877214,0.839106107,0.985952644,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
170,0.708074534,0.978151261,0.528880597,0.952971219,0.837844628,0.982046662,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
171,0.720496894,0.971428571,0.533865672,0.954088418,0.841702483,0.98030878,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
172,0.701863354,0.979831933,0.532238806,0.959727616,0.829945135,0.985101338,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
173,0.717391304,0.981512605,0.532029851,0.960898016,0.840956118,0.985502732,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
174,0.717391304,0.983193277,0.535865672,0.959674416,0.839845657,0.987762676,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
175,0.713509317,0.971428571,0.531820896,0.957120817,0.837203365,0.980621015,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
176,0.723602484,0.974789916,0.534432836,0.957706017,0.843527025,0.982137253,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
177,0.698757764,0.978151261,0.534895522,0.958770016,0.828309277,0.983754645,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
178,0.722826087,0.974789916,0.531373134,0.956801617,0.843069545,0.982578929,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
179,0.713509317,0.981512605,0.536686567,0.955737618,0.837277739,0.981266074,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
180,0.711956522,0.976470588,0.531462687,0.959302016,0.836370669,0.983153628,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
181,0.715838509,0.979831933,0.534104478,0.960738416,0.83898809,0.98427814,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
182,0.706521739,0.981512605,0.531402985,0.959089216,0.832373991,0.985836809,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
183,0.718167702,0.981512605,0.529850746,0.958876416,0.840238689,0.979874623,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
184,0.711180124,0.974789916,0.532537313,0.959036016,0.835947506,0.985425389,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
185,0.712732919,0.98487395,0.530522388,0.958291217,0.837080207,0.987091657,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
186,0.716614907,0.981512605,0.534940299,0.959568016,0.839396307,0.985455646,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
187,0.706521739,0.978151261,0.529059701,0.959568016,0.833147499,0.983527093,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
188,0.717391304,0.981512605,0.531522388,0.959674416,0.839826645,0.984346889,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
189,0.710403727,0.98487395,0.535701493,0.961004416,0.835252795,0.984406686,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
190,0.720496894,0.978151261,0.531432836,0.959248816,0.841620696,0.983472308,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
191,0.717391304,0.983193277,0.532597015,0.959514816,0.839543619,0.986629034,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
192,0.708850932,0.98487395,0.528985075,0.956429217,0.834269917,0.98729862,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
193,0.706521739,0.981512605,0.532238806,0.963877214,0.834550193,0.987556787,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
194,0.718944099,0.979831933,0.529970149,0.961749215,0.839313564,0.984994812,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
195,0.711180124,0.969747899,0.533149254,0.959355216,0.836011357,0.979164574,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
196,0.706521739,0.981512605,0.529940299,0.966430813,0.834632099,0.98587745,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
197,0.715838509,0.98487395,0.532955224,0.960153216,0.836918546,0.990401994,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
198,0.715062112,0.976470588,0.532955224,0.960153216,0.838421082,0.982666477,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
199,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,0.013975155,0.030252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,0.014751553,0.030252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,0.014751553,0.030252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0.013975155,0.031932773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,0.013975155,0.030252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,0.013975155,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,0.958074534,0.927731092,0.637731343,0.902963239,0.978097127,0.956643007,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,-1
211,0.719720497,0.976470588,0.542164179,0.954567218,0.841231491,0.982466138,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
212,0.714285714,0.976470588,0.523835821,0.964994414,0.840409437,0.986298,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
213,0.704192547,0.978151261,0.521686567,0.958344417,0.835046056,0.981430964,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
214,0.717391304,0.978151261,0.543044776,0.966750013,0.834563824,0.987175982,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
215,0.713509317,0.983193277,0.527373134,0.963504815,0.83738631,0.986202217,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
216,0.713509317,0.983193277,0.541477612,0.971325211,0.837761286,0.98692068,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
217,0.707298137,0.98487395,0.541477612,0.966164814,0.833666798,0.984604698,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
218,0.715062112,0.969747899,0.541477612,0.967069213,0.838487444,0.979498651,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
219,0.713509317,0.976470588,0.541447761,0.968292813,0.837384516,0.982839603,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
220,0.704968944,0.978151261,0.541447761,0.964462414,0.838907858,0.983476068,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
221,0.722049689,0.978151261,0.541447761,0.964622014,0.842807803,0.983757688,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
222,0.716614907,0.988235294,0.541447761,0.962334415,0.839482279,0.989084841,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
223,0.715838509,0.981512605,0.542149254,0.966430813,0.838745838,0.985612479,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
224,0.704192547,0.983193277,0.542,0.972442411,0.836261022,0.987018791,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
225,0.716614907,0.989915966,0.542,0.965686014,0.839556174,0.987998822,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
226,0.712732919,0.971428571,0.543462687,0.962121615,0.836873468,0.982473836,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
227,0.705745342,0.971428571,0.541462687,0.965313614,0.832326043,0.979911862,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
228,0.713509317,0.978151261,0.541462687,0.962228015,0.837412855,0.984037339,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
229,0.717391304,0.979831933,0.541268657,0.962015215,0.837105317,0.982782312,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
230,0.722049689,0.979831933,0.541268657,0.962494015,0.838645398,0.983687686,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
231,0.710403727,0.981512605,0.541059701,0.960153216,0.832339674,0.985661535,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
232,0.718944099,0.978151261,0.540477612,0.957759217,0.834031492,0.987898563,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
233,0.712732919,0.983193277,0.540477612,0.963398415,0.83679455,0.983867078,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
234,0.715838509,0.979831933,0.541552239,0.963398415,0.838975894,0.982814001,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
235,0.712732919,0.98487395,0.538328358,0.965845614,0.845914988,0.985538538,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
236,0.720496894,0.978151261,0.544059701,0.964568814,0.840163239,0.985169012,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
237,0.713509317,0.979831933,0.541522388,0.962387615,0.83731361,0.984247704,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
238,0.715062112,0.98487395,0.541522388,0.954620418,0.838441768,0.987157721,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
239,0.713509317,0.976470588,0.540179104,0.95020482,0.837381407,0.983018099,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
240,0.705745342,0.971428571,0.540179104,0.959408416,0.835759898,0.983778814,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
241,0.709627329,0.988235294,0.540179104,0.961642815,0.835925624,0.988824168,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
242,0.712732919,0.976470588,0.540119403,0.958450817,0.836935645,0.983110302,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
243,0.718167702,0.978151261,0.541597015,0.957706017,0.840063995,0.984202946,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
244,0.720496894,0.98487395,0.541597015,0.963824014,0.841514756,0.987921658,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
245,0.707298137,0.976470588,0.540701493,0.964143214,0.838590395,0.985478562,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
246,0.714285714,0.981512605,0.541208955,0.966111614,0.837713099,0.985867782,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
247,0.711180124,0.974789916,0.541208955,0.958344417,0.835473165,0.981553423,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
248,0.715838509,0.986554622,0.542462687,0.957865617,0.837864237,0.988377658,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
249,0.713509317,0.974789916,0.539626866,0.961110816,0.837155896,0.982225337,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
250,0.719720497,0.979831933,0.539626866,0.958504017,0.841045318,0.981204128,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
251,0.712732919,0.978151261,0.539626866,0.958504017,0.836635162,0.984480627,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
252,0.708074534,0.98487395,0.538313433,0.958504017,0.834090082,0.987278569,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
253,0.714285714,0.974789916,0.539746269,0.958504017,0.835434066,0.982058657,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
254,0.712732919,0.974789916,0.539164179,0.957759217,0.838589678,0.980789486,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
255,0.708074534,0.986554622,0.539567164,0.956163218,0.834138149,0.987542107,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
256,0.712732919,0.973109244,0.539761194,0.953609619,0.836932416,0.985334082,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
257,0.711180124,0.973109244,0.539970149,0.952864819,0.836311601,0.981153999,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
258,0.715062112,0.976470588,0.539970149,0.954141618,0.839182753,0.983216111,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
259,0.710403727,0.981512605,0.539970149,0.954141618,0.839469605,0.985846835,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
260,0.711956522,0.976470588,0.540641791,0.955046018,0.8392533,0.982024282,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
261,0.716614907,0.973109244,0.540164179,0.956163218,0.839121651,0.981216302,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
262,0.709627329,0.986554622,0.540865672,0.955737618,0.837524295,0.988339881,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
263,0.708850932,0.978151261,0.539701493,0.955205618,0.834579488,0.983446886,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
264,0.710403727,0.981512605,0.539358209,0.953130819,0.834303397,0.984829385,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
265,0.705745342,0.976470588,0.539358209,0.94940682,0.832690258,0.983126057,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
266,0.718944099,0.983193277,0.539761194,0.94972602,0.840591186,0.986673613,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
267,0.719720497,0.979831933,0.541716418,0.95100282,0.837314567,0.982360866,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
268,0.708850932,0.973109244,0.540895522,0.959408416,0.834556889,0.985442218,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
269,0.718167702,0.979831933,0.540895522,0.959727616,0.838992395,0.985628055,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
270,0.714285714,0.981512605,0.540044776,0.962174815,0.834781803,0.984500679,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
271,0.708850932,0.981512605,0.539477612,0.960259616,0.837934306,0.98366835,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
272,0.720496894,0.979831933,0.540970149,0.951800819,0.841598217,0.982935386,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
273,0.714285714,0.976470588,0.540253731,0.958397617,0.837869379,0.984824372,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
274,0.711180124,0.983193277,0.539343284,0.959302016,0.835939734,0.986724101,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
275,0.717391304,0.979831933,0.535462687,0.956695217,0.839782882,0.984773527,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
276,0.719720497,0.98487395,0.528731343,0.954460818,0.841401641,0.986992293,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
277,0.713509317,0.974789916,0.528731343,0.955578018,0.83720779,0.981669795,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
278,0.710403727,0.979831933,0.528731343,0.957280417,0.839314162,0.987227007,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
279,0.715838509,0.981512605,0.526701493,0.959993616,0.839377654,0.985471401,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
280,0.716614907,0.986554622,0.530074627,0.957759217,0.839262865,0.988015114,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
281,0.715062112,0.983193277,0.530074627,0.961110816,0.838329849,0.986287974,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
282,0.719720497,0.988235294,0.528552239,0.960206416,0.840808208,0.984483313,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
283,0.711180124,0.98487395,0.528552239,0.967973613,0.835757865,0.989918781,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
284,0.711956522,0.986554622,0.530925373,0.961908815,0.836127222,0.988011533,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
285,0.718167702,0.978151261,0.530925373,0.959780816,0.840379185,0.98400565,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
286,0.710403727,0.974789916,0.530925373,0.956110018,0.835526494,0.981863868,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
287,0.717391304,0.981512605,0.530925373,0.959940416,0.839668093,0.985856861,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
288,0.712732919,0.981512605,0.530925373,0.958238017,0.836606225,0.98547337,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
289,0.714285714,0.974789916,0.530925373,0.962068415,0.837708675,0.982107175,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
290,0.713509317,0.979831933,0.530925373,0.960578816,0.837449085,0.98499159,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
291,0.716614907,0.976470588,0.530925373,0.960472416,0.839781567,0.982963136,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
292,0.712732919,0.983193277,0.530925373,0.963398415,0.837055455,0.986209557,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
293,0.716614907,0.978151261,0.530955224,0.963770814,0.839169241,0.984010484,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
294,0.720496894,0.983193277,0.530955224,0.960791616,0.841790368,0.986122368,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
295,0.717391304,0.974789916,0.530955224,0.959248816,0.839842668,0.98229158,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
296,0.713509317,0.986554622,0.530955224,0.958982816,0.837551797,0.988084937,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
297,0.709627329,0.973109244,0.528432836,0.959036016,0.831269748,0.980864143,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
298,0.705745342,0.971428571,0.529880597,0.957067617,0.832490454,0.980265991,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
299,0.711180124,0.969747899,0.531447761,0.958663617,0.835892503,0.979148998,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
300,0.712732919,0.969747899,0.531447761,0.961110816,0.836658956,0.979056438,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
301,0.721273292,0.981512605,0.531447761,0.961110816,0.838386167,0.985502732,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
302,0.708850932,0.971428571,0.531447761,0.960472416,0.834228545,0.980537585,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
303,0.714285714,0.986554622,0.531447761,0.963026015,0.838043116,0.988229776,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
304,0.714285714,0.979831933,0.531447761,0.965100814,0.837683086,0.984350111,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
305,0.715838509,0.98487395,0.531447761,0.964675214,0.838636191,0.987588297,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
306,0.710403727,0.993277311,0.531014925,0.960632016,0.835609477,0.991632673,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
307,0.715838509,0.979831933,0.530731343,0.961004416,0.8386002,0.985807626,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
308,0.719720497,0.973109244,0.530731343,0.961004416,0.841068993,0.981240114,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
309,0.706521739,0.976470588,0.529641791,0.961004416,0.833174642,0.983278594,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
